id,datasetcycle_id,is_download,status,last_synced_at,source_file_version,source_file_size,chk_raw,chk_normalization,system_version,time_download,time_raw,time_normalization,records_raw,records_normalization,n_samples,n_variables,cycle,dataset
4309,4309,False,standby,2024-08-16 12:26:10.338630+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSMEL
4310,4310,False,standby,2024-08-16 12:26:10.342133+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSMEL
4311,4311,False,standby,2024-08-16 12:26:10.345457+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSMHHT
4312,4312,False,standby,2024-08-16 12:26:10.348684+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSMHHT
4313,4313,False,standby,2024-08-16 12:26:10.352163+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSMHHT
4314,4314,False,standby,2024-08-16 12:26:10.355432+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSMHHT
4315,4315,False,standby,2024-08-16 12:26:10.358631+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSMHHT
4316,4316,False,standby,2024-08-16 12:26:10.362284+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSMHHT
4317,4317,False,standby,2024-08-16 12:26:10.365552+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSMHHT
4318,4318,False,standby,2024-08-16 12:26:10.368685+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSMHHT
4319,4319,False,standby,2024-08-16 12:26:10.371635+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSMHHT
4320,4320,False,standby,2024-08-16 12:26:10.375306+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSMHHT
4321,4321,False,standby,2024-08-16 12:26:10.378778+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSNEON
4322,4322,False,standby,2024-08-16 12:26:10.381898+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSNEON
4323,4323,False,standby,2024-08-16 12:26:10.385240+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSNEON
4324,4324,False,standby,2024-08-16 12:26:10.388645+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSNEON
4325,4325,False,standby,2024-08-16 12:26:10.391745+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSNEON
4326,4326,False,standby,2024-08-16 12:26:10.394969+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSNEON
4327,4327,False,standby,2024-08-16 12:26:10.398119+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSNEON
4328,4328,False,standby,2024-08-16 12:26:10.401011+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSNEON
4329,4329,False,standby,2024-08-16 12:26:10.404189+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSNEON
4330,4330,False,standby,2024-08-16 12:26:10.407870+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSNEON
4331,4331,False,standby,2024-08-16 12:26:10.411030+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSNH4THY
4332,4332,False,standby,2024-08-16 12:26:10.414377+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSNH4THY
4333,4333,False,standby,2024-08-16 12:26:10.417384+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSNH4THY
4334,4334,False,standby,2024-08-16 12:26:10.420709+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSNH4THY
4335,4335,False,standby,2024-08-16 12:26:10.423716+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSNH4THY
4336,4336,False,standby,2024-08-16 12:26:10.426792+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSNH4THY
4337,4337,False,standby,2024-08-16 12:26:10.430167+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSNH4THY
4338,4338,False,standby,2024-08-16 12:26:10.433519+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSNH4THY
4339,4339,False,standby,2024-08-16 12:26:10.436513+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSNH4THY
4340,4340,False,standby,2024-08-16 12:26:10.439754+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSNH4THY
4341,4341,False,standby,2024-08-16 12:26:10.443173+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSNO3P
4342,4342,False,standby,2024-08-16 12:26:10.446323+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSNO3P
4343,4343,False,standby,2024-08-16 12:26:10.449296+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSNO3P
4344,4344,False,standby,2024-08-16 12:26:10.452510+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSNO3P
4345,4345,False,standby,2024-08-16 12:26:10.455988+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSNO3P
4346,4346,False,standby,2024-08-16 12:26:10.459398+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSNO3P
4347,4347,False,standby,2024-08-16 12:26:10.462827+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSNO3P
4348,4348,False,standby,2024-08-16 12:26:10.466153+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSNO3P
4349,4349,False,standby,2024-08-16 12:26:10.469161+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSNO3P
4350,4350,False,standby,2024-08-16 12:26:10.472208+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSNO3P
4351,4351,False,standby,2024-08-16 12:26:10.475643+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPCB
4352,4352,False,standby,2024-08-16 12:26:10.478885+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPCB
4353,4353,False,standby,2024-08-16 12:26:10.481652+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPCB
4354,4354,False,standby,2024-08-16 12:26:10.484882+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPCB
4355,4355,False,standby,2024-08-16 12:26:10.488276+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPCB
4356,4356,False,standby,2024-08-16 12:26:10.491372+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPCB
4357,4357,False,standby,2024-08-16 12:26:10.494583+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPCB
4358,4358,False,standby,2024-08-16 12:26:10.497933+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPCB
4359,4359,False,standby,2024-08-16 12:26:10.501175+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPCB
4360,4360,False,standby,2024-08-16 12:26:10.504401+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPCB
4361,4361,False,standby,2024-08-16 12:26:10.507853+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPFAC
4362,4362,False,standby,2024-08-16 12:26:10.511379+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPFAC
4363,4363,False,standby,2024-08-16 12:26:10.514339+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPFAC
4364,4364,False,standby,2024-08-16 12:26:10.517465+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPFAC
4365,4365,False,standby,2024-08-16 12:26:10.520804+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPFAC
4366,4366,False,standby,2024-08-16 12:26:10.523910+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPFAC
4367,4367,False,standby,2024-08-16 12:26:10.527117+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPFAC
4368,4368,False,standby,2024-08-16 12:26:10.530714+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPFAC
4369,4369,False,standby,2024-08-16 12:26:10.534255+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPFAC
4370,4370,False,standby,2024-08-16 12:26:10.537436+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPFAC
4371,4371,False,standby,2024-08-16 12:26:10.540468+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPFSU
4372,4372,False,standby,2024-08-16 12:26:10.544219+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPFSU
4373,4373,False,standby,2024-08-16 12:26:10.547193+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPFSU
4374,4374,False,standby,2024-08-16 12:26:10.550215+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPFSU
4375,4375,False,standby,2024-08-16 12:26:10.553461+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPFSU
4376,4376,False,standby,2024-08-16 12:26:10.556537+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPFSU
4377,4377,False,standby,2024-08-16 12:26:10.559739+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPFSU
4378,4378,False,standby,2024-08-16 12:26:10.563065+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPFSU
4379,4379,False,standby,2024-08-16 12:26:10.566286+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPFSU
4380,4380,False,standby,2024-08-16 12:26:10.569352+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPFSU
4381,4381,False,standby,2024-08-16 12:26:10.572459+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPHTE
4382,4382,False,standby,2024-08-16 12:26:10.575948+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPHTE
4383,4383,False,standby,2024-08-16 12:26:10.579033+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPHTE
4384,4384,False,standby,2024-08-16 12:26:10.581984+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPHTE
4385,4385,False,standby,2024-08-16 12:26:10.585212+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPHTE
4386,4386,False,standby,2024-08-16 12:26:10.588314+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPHTE
4387,4387,False,standby,2024-08-16 12:26:10.591347+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPHTE
4388,4388,False,standby,2024-08-16 12:26:10.594809+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPHTE
4389,4389,False,standby,2024-08-16 12:26:10.598196+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPHTE
4390,4390,False,standby,2024-08-16 12:26:10.600952+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPHTE
4391,4391,False,standby,2024-08-16 12:26:10.604091+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPOLI
4392,4392,False,standby,2024-08-16 12:26:10.607420+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPOLI
4393,4393,False,standby,2024-08-16 12:26:10.610832+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPOLI
4394,4394,False,standby,2024-08-16 12:26:10.614082+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPOLI
4395,4395,False,standby,2024-08-16 12:26:10.617075+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPOLI
4396,4396,False,standby,2024-08-16 12:26:10.620223+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPOLI
4397,4397,False,standby,2024-08-16 12:26:10.623449+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPOLI
4398,4398,False,standby,2024-08-16 12:26:10.626615+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPOLI
4399,4399,False,standby,2024-08-16 12:26:10.629825+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPOLI
4400,4400,False,standby,2024-08-16 12:26:10.633187+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPOLI
4401,4401,False,standby,2024-08-16 12:26:10.636645+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPST
4402,4402,False,standby,2024-08-16 12:26:10.639912+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPST
4403,4403,False,standby,2024-08-16 12:26:10.643333+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPST
4404,4404,False,standby,2024-08-16 12:26:10.646535+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPST
4405,4405,False,standby,2024-08-16 12:26:10.649721+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPST
4406,4406,False,standby,2024-08-16 12:26:10.653527+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPST
4407,4407,False,standby,2024-08-16 12:26:10.656440+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPST
4408,4408,False,standby,2024-08-16 12:26:10.659725+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPST
4409,4409,False,standby,2024-08-16 12:26:10.663152+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPST
4410,4410,False,standby,2024-08-16 12:26:10.666462+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPST
4411,4411,False,standby,2024-08-16 12:26:10.669579+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSPT
4412,4412,False,standby,2024-08-16 12:26:10.673141+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSPT
4413,4413,False,standby,2024-08-16 12:26:10.676568+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSPT
4414,4414,False,standby,2024-08-16 12:26:10.679623+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSPT
4415,4415,False,standby,2024-08-16 12:26:10.682640+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSPT
4416,4416,False,standby,2024-08-16 12:26:10.685957+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSPT
4417,4417,False,standby,2024-08-16 12:26:10.689261+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSPT
4418,4418,False,standby,2024-08-16 12:26:10.692475+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSPT
4419,4419,False,standby,2024-08-16 12:26:10.695761+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSPT
4420,4420,False,standby,2024-08-16 12:26:10.699185+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSPT
4421,4421,False,standby,2024-08-16 12:26:10.702609+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSQFEV
4422,4422,False,standby,2024-08-16 12:26:10.705897+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSQFEV
4423,4423,False,standby,2024-08-16 12:26:10.709088+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSQFEV
4424,4424,False,standby,2024-08-16 12:26:10.712233+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSQFEV
4425,4425,False,standby,2024-08-16 12:26:10.715320+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSQFEV
4426,4426,False,standby,2024-08-16 12:26:10.718455+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSQFEV
4427,4427,False,standby,2024-08-16 12:26:10.721809+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSQFEV
4428,4428,False,standby,2024-08-16 12:26:10.725003+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSQFEV
4429,4429,False,standby,2024-08-16 12:26:10.728575+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSQFEV
4430,4430,False,standby,2024-08-16 12:26:10.731923+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSQFEV
4431,4431,False,standby,2024-08-16 12:26:10.735059+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSSAL
4432,4432,False,standby,2024-08-16 12:26:10.738201+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSSAL
4433,4433,False,standby,2024-08-16 12:26:10.741807+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSSAL
4434,4434,False,standby,2024-08-16 12:26:10.745354+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSSAL
4435,4435,False,standby,2024-08-16 12:26:10.748469+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSSAL
4436,4436,False,standby,2024-08-16 12:26:10.751715+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSSAL
4437,4437,False,standby,2024-08-16 12:26:10.754845+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSSAL
4438,4438,False,standby,2024-08-16 12:26:10.758111+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSSAL
4439,4439,False,standby,2024-08-16 12:26:10.761419+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSSAL
4440,4440,False,standby,2024-08-16 12:26:10.765062+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSSAL
4441,4441,False,standby,2024-08-16 12:26:10.768093+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSSNFL
4442,4442,False,standby,2024-08-16 12:26:10.770895+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSSNFL
4443,4443,False,standby,2024-08-16 12:26:10.774178+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSSNFL
4444,4444,False,standby,2024-08-16 12:26:10.777701+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSSNFL
4445,4445,False,standby,2024-08-16 12:26:10.780653+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSSNFL
4446,4446,False,standby,2024-08-16 12:26:10.784465+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSSNFL
4447,4447,False,standby,2024-08-16 12:26:10.787953+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSSNFL
4448,4448,False,standby,2024-08-16 12:26:10.791012+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSSNFL
4449,4449,False,standby,2024-08-16 12:26:10.794387+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSSNFL
4450,4450,False,standby,2024-08-16 12:26:10.797717+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSSNFL
4451,4451,False,standby,2024-08-16 12:26:10.800948+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSTERP
4452,4452,False,standby,2024-08-16 12:26:10.804135+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSTERP
4453,4453,False,standby,2024-08-16 12:26:10.807523+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSTERP
4454,4454,False,standby,2024-08-16 12:26:10.810966+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSTERP
4455,4455,False,standby,2024-08-16 12:26:10.813993+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSTERP
4456,4456,False,standby,2024-08-16 12:26:10.817242+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSTERP
4457,4457,False,standby,2024-08-16 12:26:10.820472+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSTERP
4458,4458,False,standby,2024-08-16 12:26:10.823602+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSTERP
4459,4459,False,standby,2024-08-16 12:26:10.827008+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSTERP
4460,4460,False,standby,2024-08-16 12:26:10.830314+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSTERP
4461,4461,False,standby,2024-08-16 12:26:10.833499+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSTOCA
4462,4462,False,standby,2024-08-16 12:26:10.836551+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSTOCA
4463,4463,False,standby,2024-08-16 12:26:10.839664+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSTOCA
4464,4464,False,standby,2024-08-16 12:26:10.843232+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSTOCA
4465,4465,False,standby,2024-08-16 12:26:10.846332+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSTOCA
4466,4466,False,standby,2024-08-16 12:26:10.849401+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSTOCA
4467,4467,False,standby,2024-08-16 12:26:10.853062+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSTOCA
4468,4468,False,standby,2024-08-16 12:26:10.856155+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSTOCA
4469,4469,False,standby,2024-08-16 12:26:10.859516+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSTOCA
4470,4470,False,standby,2024-08-16 12:26:10.862701+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSTOCA
4471,4471,False,standby,2024-08-16 12:26:10.865894+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSTOXO
4472,4472,False,standby,2024-08-16 12:26:10.869063+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSTOXO
4473,4473,False,standby,2024-08-16 12:26:10.872175+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSTOXO
4474,4474,False,standby,2024-08-16 12:26:10.875961+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSTOXO
4475,4475,False,standby,2024-08-16 12:26:10.879266+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSTOXO
4476,4476,False,standby,2024-08-16 12:26:10.882518+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSTOXO
4477,4477,False,standby,2024-08-16 12:26:10.885837+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSTOXO
4478,4478,False,standby,2024-08-16 12:26:10.889201+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSTOXO
4479,4479,False,standby,2024-08-16 12:26:10.892611+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSTOXO
4480,4480,False,standby,2024-08-16 12:26:10.895934+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSTOXO
4481,4481,False,standby,2024-08-16 12:26:10.899243+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSTROP
4482,4482,False,standby,2024-08-16 12:26:10.902378+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSTROP
4483,4483,False,standby,2024-08-16 12:26:10.905463+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSTROP
4484,4484,False,standby,2024-08-16 12:26:10.909067+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSTROP
4485,4485,False,standby,2024-08-16 12:26:10.912536+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSTROP
4486,4486,False,standby,2024-08-16 12:26:10.915614+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSTROP
4487,4487,False,standby,2024-08-16 12:26:10.918752+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSTROP
4488,4488,False,standby,2024-08-16 12:26:10.922093+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSTROP
4489,4489,False,standby,2024-08-16 12:26:10.925100+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSTROP
4490,4490,False,standby,2024-08-16 12:26:10.928426+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSTROP
4491,4491,False,standby,2024-08-16 12:26:10.932501+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSUCSH
4492,4492,False,standby,2024-08-16 12:26:10.936913+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSUCSH
4493,4493,False,standby,2024-08-16 12:26:10.940663+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSUCSH
4494,4494,False,standby,2024-08-16 12:26:10.945275+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSUCSH
4495,4495,False,standby,2024-08-16 12:26:10.949081+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSUCSH
4496,4496,False,standby,2024-08-16 12:26:10.952559+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2009-2010,SSUCSH
4497,4497,False,standby,2024-08-16 12:26:10.955542+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2011-2012,SSUCSH
4498,4498,False,standby,2024-08-16 12:26:10.958433+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2013-2014,SSUCSH
4499,4499,False,standby,2024-08-16 12:26:10.961681+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2015-2016,SSUCSH
4500,4500,False,standby,2024-08-16 12:26:10.964935+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2017-2018,SSUCSH
4501,4501,False,standby,2024-08-16 12:26:10.968509+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,1999-2000,SSUSG
4502,4502,False,standby,2024-08-16 12:26:10.971737+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2001-2002,SSUSG
4503,4503,False,standby,2024-08-16 12:26:10.974849+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2003-2004,SSUSG
4504,4504,False,standby,2024-08-16 12:26:10.978270+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2005-2006,SSUSG
4505,4505,False,standby,2024-08-16 12:26:10.981324+00:00,,0,False,False,0.1.4,0,0,0,0,0,0,0,2007-2008,SSUSG
